Date,Min,Mean,Peak
2015-04-10,4524,5671.375,6262
2015-04-11,4346,5105.083333333333,5755
2015-04-12,4125,4789.208333333333,5516
2015-04-13,4106,5454.583333333333,6233
2015-04-14,4254,5458.916666666667,6110
2015-04-15,4304,5518.416666666667,6128
2015-04-16,4332,5550.083333333333,6222
2015-04-17,4312,5454.541666666667,6136
2015-04-18,4027,4804.208333333333,5320
2015-04-19,3891,4737.041666666667,5580
2015-04-20,4186,5615.958333333333,6491
2015-04-21,4280,5594.125,6355
2015-04-22,4447,5779.125,6494
2015-04-23,4636,5925.291666666667,6637
2015-04-24,4711,5772.375,6422
2015-04-25,4477,5056.208333333333,5492
2015-04-26,4118,4839,5551
2015-04-27,4245,5569.041666666667,6186
2015-04-28,4402,5534.291666666667,6081
2015-04-29,4294,5496.791666666667,6113
2015-04-30,4205,5447.625,6078
2015-05-01,4193,5372.416666666667,6074
2015-05-02,3978,4778.666666666667,5297
2015-05-03,3793,4695.916666666667,5484
2015-05-04,3980,5513.125,6343
2015-05-05,4195,5476.458333333333,6159
2015-05-06,4217,5525.541666666667,6220
2015-05-07,4209,5582.833333333333,6340
2015-05-08,4344,5722.75,6593
2015-05-09,4191,5340.333333333333,6099
2015-05-10,4184,5254.291666666667,6030
2015-05-11,4316,5677.875,6449
2015-05-12,4363,5588.125,6258
2015-05-13,4292,5471.708333333333,6095
2015-05-14,4341,5453.791666666667,6051
2015-05-15,4230,5363.208333333333,6034
2015-05-16,4021,4854.166666666667,5358
2015-05-17,3849,4730.083333333333,5356
2015-05-18,3905,5065.875,6030
2015-05-19,4396,5539.041666666667,6224
2015-05-20,4243,5390.5,5958
2015-05-21,4287,5483.5,6129
2015-05-22,4280,5359.875,6046
2015-05-23,4074,4789.708333333333,5247
2015-05-24,3819,4867.666666666667,5760
2015-05-25,4173,5860.125,6838
2015-05-26,4598,6572.333333333333,7848
2015-05-27,4813,6459.291666666667,7689
2015-05-28,4442,6160.625,7328
2015-05-29,4494,6059.833333333333,7136
2015-05-30,4306,5557.583333333333,6775
2015-05-31,3890,4744.666666666667,5392
2015-06-01,3998,5406.041666666667,6149
2015-06-02,4198,5491.916666666667,6204
2015-06-03,4162,5511.25,6253
2015-06-04,4233,5687.75,6551
2015-06-05,4300,5774.958333333333,6828
2015-06-06,4028,4854.75,5363
2015-06-07,3793,4729.25,5465
2015-06-08,4188,5855.166666666667,6724
2015-06-09,4424,5861.25,6728
2015-06-10,4348,5998,7237
2015-06-11,4376,5948.958333333333,7028
2015-06-12,4440,5692.916666666667,6548
2015-06-13,4074,5071.708333333333,5766
2015-06-14,3956,4950.291666666667,5630
2015-06-15,4195,6151.458333333333,7402
2015-06-16,4738,6415.375,7572
2015-06-17,4488,5913.416666666667,6847
2015-06-18,4384,6202.791666666667,7467
2015-06-19,4535,5862.458333333333,6710
2015-06-20,4075,5150.833333333333,5806
2015-06-21,4063,5490.541666666667,6567
2015-06-22,4419,6366.791666666667,7703
2015-06-23,4869,6377.583333333333,7554
2015-06-24,4392,6120.041666666667,7278
2015-06-25,4555,6004.375,7041
2015-06-26,4402,5881.458333333333,6819
2015-06-27,4166,5012.041666666667,5609
2015-06-28,3866,4718.75,5304
2015-06-29,4029,5576.958333333333,6552
2015-06-30,4269,5547.25,6395
2015-07-01,4109,5037.041666666667,5656
2015-07-02,4092,5509.916666666667,6402
2015-07-03,4041,5327.708333333333,6135
2015-07-04,3857,5011.125,5835
2015-07-05,3915,5315,6357
2015-07-06,4438,6483.291666666667,7808
2015-07-07,4859,6578.5,8075
2015-07-08,4438,5872.291666666667,6871
2015-07-09,4362,5872.666666666667,6882
2015-07-10,4376,6134.916666666667,7276
2015-07-11,4344,5865.916666666667,6969
2015-07-12,4380,5940.583333333333,7163
2015-07-13,4720,6907.291666666667,8392
2015-07-14,5136,6773,7864
2015-07-15,4541,5931.25,6910
2015-07-16,4427,5966.833333333333,6982
2015-07-17,4478,5785.708333333333,6605
2015-07-18,4436,6184.458333333333,7436
2015-07-19,5006,6653.666666666667,7912
2015-07-20,4816,6884.25,8215
2015-07-21,5159,6611.458333333333,7699
2015-07-22,4593,6215.125,7429
2015-07-23,4469,6239.541666666667,7452
2015-07-24,4545,6457.166666666667,7803
2015-07-25,4752,6308.75,7423
2015-07-26,4559,6304.208333333333,7553
2015-07-27,5010,7406,8925
2015-07-28,5449,7628.333333333333,9100
2015-07-29,5549,7725.666666666667,9117
2015-07-30,5899,7508.166666666667,8724
2015-07-31,5033,6830.416666666667,8194
2015-08-01,4573,5679.125,6473
2015-08-02,4230,5454,6597
2015-08-03,4283,5515.916666666667,6585
2015-08-04,4463,6123.375,7261
2015-08-05,4442,5922.875,6915
2015-08-06,4372,5934.833333333333,6967
2015-08-07,4423,5993.916666666667,7045
2015-08-08,4304,5257.208333333333,5942
2015-08-09,4046,5261.458333333333,6235
2015-08-10,4333,5920.5,7067
2015-08-11,4521,6193.708333333333,7366
2015-08-12,4528,5962.375,6932
2015-08-13,4314,6102.25,7258
2015-08-14,4816,6448.5,7374
2015-08-15,4715,6304.625,7557
2015-08-16,4670,6498.833333333333,7906
2015-08-17,5243,7616.416666666667,9229
2015-08-18,5602,7196.958333333333,8309
2015-08-19,5207,7298,8772
2015-08-20,5400,6946.875,8009
2015-08-21,4662,6006.291666666667,6861
2015-08-22,4227,5357.541666666667,6197
2015-08-23,4112,5336.791666666667,6330
2015-08-24,4676,6160.291666666667,7156
2015-08-25,4502,5837.083333333333,6688
2015-08-26,4378,5766.208333333333,6625
2015-08-27,4360,5704.625,6515
2015-08-28,4319,5738.25,6635
2015-08-29,4244,5229.458333333333,5878
2015-08-30,4186,5488.166666666667,6512
2015-08-31,4704,6911.708333333333,8487
2015-09-01,5020,7073.916666666667,8539
2015-09-02,5134,7457.666666666667,9062
2015-09-03,5565,7508.416666666667,9093
2015-09-04,5279,6918.625,8261
2015-09-05,4642,6315.583333333333,7735
2015-09-06,4797,6435.708333333333,7714
2015-09-07,5020,6950.041666666667,8420
2015-09-08,5612,7534.916666666667,8937
2015-09-09,5122,6812.041666666667,7808
2015-09-10,4513,6107,7143
2015-09-11,4456,5875.541666666667,6847
2015-09-12,4155,4996.791666666667,5535
2015-09-13,3930,4839.583333333333,5588
2015-09-14,4112,5597.958333333333,6464
2015-09-15,4225,6011.666666666667,7256
2015-09-16,4463,6433.208333333333,7837
2015-09-17,4657,6556.625,7970
2015-09-18,4642,6304.708333333333,7497
2015-09-19,4426,5437.625,6421
2015-09-20,3856,4813.166666666667,5683
2015-09-21,4036,5567,6425
2015-09-22,4243,5749.916666666667,6694
2015-09-23,4306,5875.458333333333,6949
2015-09-24,4374,5965.75,6973
2015-09-25,4374,5714.833333333333,6594
2015-09-26,4010,4960.916666666667,5561
2015-09-27,3892,4934.916666666667,5818
2015-09-28,4206,5885.541666666667,6817
2015-09-29,4489,5912.916666666667,6928
2015-09-30,4237,5496.041666666667,6240
2015-10-01,4135,5410.208333333333,6226
2015-10-02,4196,5440.375,6137
2015-10-03,4099,4998.666666666667,5656
2015-10-04,3921,4813.875,5712
2015-10-05,4047,5522.958333333333,6388
2015-10-06,4219,5555.125,6365
2015-10-07,4222,5591.666666666667,6399
2015-10-08,4232,5504.583333333333,6266
2015-10-09,4202,5446.25,6184
2015-10-10,4049,4797,5400
2015-10-11,3803,4596.333333333333,5197
2015-10-12,3733,4664.541666666667,5502
2015-10-13,3956,5438,6312
2015-10-14,4126,5490.875,6292
2015-10-15,4256,5548.958333333333,6350
2015-10-16,4244,5489.333333333333,6231
2015-10-17,4204,5068.458333333333,5770
2015-10-18,4113,4972.041666666667,5884
2015-10-19,4300,5616.75,6458
2015-10-20,4272,5565.666666666667,6375
2015-10-21,4223,5564.541666666667,6369
2015-10-22,4249,5510.708333333333,6281
2015-10-23,4250,5480,6212
2015-10-24,4115,5020.75,5720
2015-10-25,3856,4779.416666666667,5707
2015-10-26,4134,5550.875,6458
2015-10-27,4387,5631.291666666667,6489
2015-10-28,4191,5724.708333333333,6604
2015-10-29,4296,5639.083333333333,6583
2015-10-30,4449,5634.416666666667,6324
2015-10-31,4283,5126.208333333333,5740
2015-11-01,4020,4857.333333333333,5825
2015-11-02,4122,5473.416666666667,6513
2015-11-03,4235,5546.125,6543
2015-11-04,4187,5519.25,6481
2015-11-05,4159,5543.458333333333,6508
2015-11-06,4183,5488.041666666667,6315
2015-11-07,4023,4944.416666666667,5771
2015-11-08,3979,4862.875,5934
2015-11-09,4204,5550.458333333333,6568
2015-11-10,4434,5766.25,6755
2015-11-11,4373,5642,6591
2015-11-12,4397,5730.208333333333,6713
2015-11-13,4383,5664.875,6589
2015-11-14,4338,5221.791666666667,6043
2015-11-15,4154,4919.208333333333,5860
2015-11-16,4155,5529.916666666667,6566
2015-11-17,4413,5686.083333333333,6722
2015-11-18,4369,5600.791666666667,6576
2015-11-19,4258,5554.041666666667,6499
2015-11-20,4379,5616.791666666667,6556
2015-11-21,4291,5251.375,6080
2015-11-22,4170,5148.875,6255
2015-11-23,4550,5950.541666666667,7041
2015-11-24,4667,5906.041666666667,6884
2015-11-25,4667,5863.916666666667,6816
2015-11-26,4534,5773.833333333333,6680
2015-11-27,4334,5675.958333333333,6524
2015-11-28,4370,5308.541666666667,6144
2015-11-29,4371,5260.25,6295
2015-11-30,4524,5967.333333333333,7055
2015-12-01,4693,5983.708333333333,6932
2015-12-02,4453,5829.916666666667,6890
2015-12-03,4580,5925.666666666667,6959
2015-12-04,4590,5900.166666666667,6796
2015-12-05,4379,5315.125,6139
2015-12-06,4270,5240.583333333333,6310
2015-12-07,4500,5954.25,7039
2015-12-08,4503,5926.708333333333,7012
2015-12-09,4565,5805.208333333333,6773
2015-12-10,4449,5781.291666666667,6787
2015-12-11,4365,5645.583333333333,6560
2015-12-12,4287,5254.666666666667,6092
2015-12-13,4093,5176.833333333333,6256
2015-12-14,4323,5734.208333333333,6798
2015-12-15,4361,5823.291666666667,6937
2015-12-16,4629,6033.125,7061
2015-12-17,4577,5849.625,6813
2015-12-18,4639,5956.208333333333,6878
2015-12-19,4668,5688.291666666667,6562
2015-12-20,4515,5370.541666666667,6370
2015-12-21,4455,5819.708333333333,6796
2015-12-22,4395,5668.541666666667,6565
2015-12-23,4424,5612.875,6489
2015-12-24,4105,4983.208333333333,5794
2015-12-25,3876,4627.916666666667,5294
2015-12-26,3990,4848.166666666667,5728
2015-12-27,4081,4974.125,5840
2015-12-28,4259,5463.708333333333,6579
2015-12-29,4566,5625.625,6497
2015-12-30,4329,5452.125,6413
2015-12-31,4308,5323.666666666667,6218
2016-01-01,4272,5037.125,5932
2016-01-02,4301,5292.458333333333,6236
2016-01-03,4329,5348.916666666667,6571
2016-01-04,4897,6415.75,7632
2016-01-05,5378,6510.666666666667,7422
2016-01-06,5083,6257.583333333333,7207
2016-01-07,4959,6167.791666666667,7097
2016-01-08,4884,6096.333333333333,6963
2016-01-09,4538,5427.416666666667,6184
2016-01-10,4245,5404.333333333333,6650
2016-01-11,4958,6399.458333333333,7521
2016-01-12,5254,6535.875,7555
2016-01-13,5270,6591.958333333333,7609
2016-01-14,5253,6451.208333333333,7342
2016-01-15,5003,6226.083333333333,7007
2016-01-16,4604,5590.083333333333,6498
2016-01-17,4570,5617.208333333333,6768
2016-01-18,5082,6517.458333333333,7572
2016-01-19,5337,6598.041666666667,7529
2016-01-20,5143,6467.375,7379
2016-01-21,5126,6410.416666666667,7355
2016-01-22,5199,6336.416666666667,7108
2016-01-23,4976,5798.625,6657
2016-01-24,4808,5689.166666666667,6642
2016-01-25,4707,6102.75,7128
2016-01-26,4764,6151.166666666667,7092
2016-01-27,4880,6158.541666666667,7097
2016-01-28,4885,6270,7197
2016-01-29,4895,6204.041666666667,7123
2016-01-30,4884,5607.375,6280
2016-01-31,4403,5275.25,6268
2016-02-01,4410,5825.25,6898
2016-02-02,4739,6044.625,7024
2016-02-03,4814,5953.291666666667,6768
2016-02-04,4628,5957.666666666667,6874
2016-02-05,4765,6023.166666666667,6856
2016-02-06,4622,5461.208333333333,6246
2016-02-07,4439,5272.375,6259
2016-02-08,4474,5952.833333333333,7066
2016-02-09,4928,6221.958333333333,7130
2016-02-10,4910,6271.208333333333,7326
2016-02-11,5276,6587.666666666667,7602
2016-02-12,5400,6550.25,7317
2016-02-13,5443,6313.916666666667,7180
2016-02-14,5474,6100.208333333333,6893
2016-02-15,5179,5956.625,6830
2016-02-16,4868,6317.333333333333,7343
2016-02-17,5032,6337.041666666667,7341
2016-02-18,5292,6460.375,7275
2016-02-19,5119,6223.458333333333,6907
2016-02-20,4584,5318.583333333333,6035
2016-02-21,4292,5205.166666666667,6255
2016-02-22,4627,5958.375,6986
2016-02-23,4913,6064.875,6938
2016-02-24,4857,6303.541666666667,7235
2016-02-25,4883,6254.958333333333,7188
2016-02-26,5176,6257.916666666667,7001
2016-02-27,4845,5560.583333333333,6291
2016-02-28,4381,5088.5,5966
2016-02-29,4272,5910,7129
2016-03-01,5019,6485.583333333333,7544
2016-03-02,5331,6459.583333333333,7331
2016-03-03,5235,6423.708333333333,7214
2016-03-04,5190,6211.875,6884
2016-03-05,4810,5623.541666666667,6283
2016-03-06,4640,5364.375,6309
2016-03-07,4583,5797.291666666667,6619
2016-03-08,4518,5696.375,6520
2016-03-09,4418,5615.791666666667,6421
2016-03-10,4272,5652.125,6457
2016-03-11,4508,5630.375,6291
2016-03-12,4360,5013.708333333333,5597
2016-03-13,4057,4884.541666666667,5722
2016-03-14,4323,5658.791666666667,6358
2016-03-15,4388,5627.25,6327
2016-03-16,4424,5677.333333333333,6517
2016-03-17,4487,5648.541666666667,6300
2016-03-18,4498,5641.666666666667,6306
2016-03-19,4528,5204.125,5737
2016-03-20,4402,5076.375,5905
2016-03-21,4508,5808.458333333333,6588
2016-03-22,4729,5925.416666666667,6631
2016-03-23,4576,5928.541666666667,6681
2016-03-24,4773,6065.708333333333,6801
2016-03-25,4465,5153.708333333333,5689
2016-03-26,4390,5044.916666666667,5593
2016-03-27,4267,4762.625,5331
2016-03-28,4102,5552.75,6415
2016-03-29,4583,5677.916666666667,6360
2016-03-30,4535,5601.375,6230
2016-03-31,4286,5588,6285
2016-04-01,4296,5479.041666666667,6125
2016-04-02,4286,5115.291666666667,5768
2016-04-03,4459,5313.958333333333,6201
2016-04-04,4716,5996.416666666667,6693
2016-04-05,4927,5963.375,6610
2016-04-06,4769,6068.5,6732
2016-04-07,4647,5839.208333333333,6520
2016-04-08,4744,5836.541666666667,6472
2016-04-09,4653,5367.708333333333,5933
2016-04-10,4569,5399.791666666667,6216
2016-04-11,4654,5849.541666666667,6587
2016-04-12,4619,5804.25,6487
2016-04-13,4696,5709.625,6280
2016-04-14,4595,5611.833333333333,6184
2016-04-15,4480,5430.583333333333,5970
2016-04-16,4135,4775.791666666667,5219
2016-04-17,3885,4610.125,5342
2016-04-18,4000,5378,6094
2016-04-19,4128,5317.916666666667,5994
2016-04-20,4248,5404.166666666667,5979
2016-04-21,4222,5410.791666666667,6027
2016-04-22,4162,5318.333333333333,6045
2016-04-23,4013,4738.416666666667,5205
2016-04-24,3909,4646.708333333333,5409
2016-04-25,4022,5473.5,6255
2016-04-26,4426,5671.166666666667,6359
2016-04-27,4448,5474.958333333333,6020
2016-04-28,4367,5515.333333333333,6090
2016-04-29,4323,5384.458333333333,6024
2016-04-30,4139,4754.625,5184
2016-05-01,3846,4803.625,5510
2016-05-02,4082,5414.041666666667,6097
2016-05-03,4260,5400.958333333333,5974
2016-05-04,4250,5373.958333333333,5914
2016-05-05,4197,5415.25,6050
2016-05-06,4202,5329.625,5988
2016-05-07,3939,4729.791666666667,5205
2016-05-08,3801,4561.75,5263
2016-05-09,4065,5343.5,5946
2016-05-10,4202,5374.625,5926
2016-05-11,4216,5405.291666666667,6020
2016-05-12,4183,5468.583333333333,6171
2016-05-13,4187,5408.083333333333,6140
2016-05-14,3950,4802.833333333333,5490
2016-05-15,3931,4789.958333333333,5564
2016-05-16,4239,5473.5,6136
2016-05-17,4262,5415.25,5968
2016-05-18,4227,5419.166666666667,6011
2016-05-19,4158,5431.875,6086
2016-05-20,4169,5371.625,6071
2016-05-21,3953,4729.75,5208
2016-05-22,3744,4509.25,5033
2016-05-23,3728,4722.083333333333,5573
2016-05-24,4017,5887.583333333333,7020
2016-05-25,4489,6290.75,7467
2016-05-26,4723,6143.375,7098
2016-05-27,4531,6594.125,7818
2016-05-28,4670,6396.458333333333,7645
2016-05-29,0,3188.4583333333335,7434
2016-05-30,4879,6811.875,8146
2016-05-31,4719,6444.75,7718
2016-06-01,4418,5821.916666666667,6692
2016-06-02,4414,6291.5,7713
2016-06-03,4548,6191.875,7293
2016-06-04,4284,5545.458333333333,6589
2016-06-05,4187,5246.5,5981
2016-06-06,4283,5866.666666666667,6978
2016-06-07,4366,5622.875,6385
2016-06-08,4193,5361.458333333333,5974
2016-06-09,4173,5395.5,6072
2016-06-10,4185,5514.583333333333,6304
2016-06-11,4043,5523,6734
2016-06-12,3929,4882.291666666667,5508
2016-06-13,4103,5478.916666666667,6302
2016-06-14,4174,5563.958333333333,6421
2016-06-15,4202,5718.041666666667,6657
2016-06-16,4319,6033.958333333333,7116
2016-06-17,4431,6457.291666666667,7776
2016-06-18,4422,6219.916666666667,7467
2016-06-19,4431,6356.916666666667,7791
2016-06-20,5084,7391.291666666667,9025
2016-06-21,4791,6422.333333333333,7514
2016-06-22,4613,6219.333333333333,7372
2016-06-23,4472,6082.625,7102
2016-06-24,4465,6269.333333333333,7561
2016-06-25,4378,5960.166666666667,7221
2016-06-26,4337,6353.625,7736
2016-06-27,5371,7504.208333333333,9026
2016-06-28,5032,6308.916666666667,7221
2016-06-29,4486,6179.416666666667,7354
2016-06-30,4490,6171.125,7380
2016-07-01,4263,4948.791666666667,5486
2016-07-02,3821,4899.041666666667,5684
2016-07-03,3897,5276.375,6410
2016-07-04,4342,6356.041666666667,7819
2016-07-05,4711,6975.666666666667,8478
2016-07-06,5137,7376.25,8857
2016-07-07,5557,7548.125,8843
2016-07-08,5366,7065.5,8443
2016-07-09,4904,5980.625,6809
2016-07-10,4229,5758.041666666667,6964
2016-07-11,4633,6518.666666666667,7876
2016-07-12,4816,7113.833333333333,8748
2016-07-13,5394,7812.833333333333,9383
2016-07-14,5639,7293.333333333333,8571
2016-07-15,5096,6626.5,7982
2016-07-16,4349,5284.125,5951
2016-07-17,4008,5322.5,6267
2016-07-18,4822,6943.791666666667,8451
2016-07-19,4583,6240.916666666667,7419
2016-07-20,4406,6343.041666666667,7827
2016-07-21,4817,7192.75,8705
2016-07-22,5607,7778.416666666667,9217
2016-07-23,5285,7014,8313
2016-07-24,4844,6181.375,7052
2016-07-25,5179,7162.166666666667,8681
2016-07-26,5076,7139.041666666667,8629
2016-07-27,5021,7295.583333333333,9068
2016-07-28,5382,7331.75,8726
2016-07-29,5163,6756.166666666667,8013
2016-07-30,4564,5641.958333333333,6595
2016-07-31,4327,5342.625,6118
2016-08-01,4332,5917.375,7160
2016-08-02,4679,6886.708333333333,8453
2016-08-03,4906,7142.875,8654
2016-08-04,5265,7555.125,9057
2016-08-05,5725,7686.208333333333,9168
2016-08-06,4943,6328.791666666667,7367
2016-08-07,4373,5879,7135
2016-08-08,4565,6684.208333333333,8239
2016-08-09,4695,7000.791666666667,8752
2016-08-10,5399,7876.666666666667,9529
2016-08-11,5799,8027.875,9528
2016-08-12,6187,8233.958333333334,9649
2016-08-13,5883,6919.875,7981
2016-08-14,4904,6260.333333333333,7330
2016-08-15,4856,6756.25,8070
2016-08-16,5170,6782.083333333333,8248
2016-08-17,4702,6531.125,7909
2016-08-18,4946,6966.083333333333,8411
2016-08-19,5031,7138.666666666667,8708
2016-08-20,5121,6842.583333333333,8201
2016-08-21,4980,6044.875,6848
2016-08-22,4430,6012,7089
2016-08-23,4476,6410.458333333333,7896
2016-08-24,4730,6886.833333333333,8414
2016-08-25,5386,7394.583333333333,8977
2016-08-26,5207,7089.916666666667,8540
2016-08-27,4665,6083.083333333333,7153
2016-08-28,4719,6486.791666666667,8057
2016-08-29,4899,6915.583333333333,8380
2016-08-30,4883,7082.708333333333,8732
2016-08-31,5399,7041,8503
2016-09-01,4665,6092.125,7156
2016-09-02,4402,5756.708333333333,6735
2016-09-03,4077,5072.666666666667,5892
2016-09-04,3899,4987.75,5938
2016-09-05,3985,5538.791666666667,6925
2016-09-06,4619,7070.958333333333,8869
2016-09-07,5351,7791.916666666667,9589
2016-09-08,5718,7587.041666666667,8964
2016-09-09,5367,7101.458333333333,8580
2016-09-10,4752,6175.75,7425
2016-09-11,4303,5300.541666666667,6142
2016-09-12,4175,5903.791666666667,7038
2016-09-13,4437,6284.541666666667,7608
2016-09-14,4735,5999.666666666667,6917
2016-09-15,4227,5629.583333333333,6519
2016-09-16,4246,5681.916666666667,6557
2016-09-17,4292,5453.125,6256
2016-09-18,4129,5411.125,6465
2016-09-19,4396,6328.083333333333,7663
2016-09-20,4655,6446.166666666667,7855
2016-09-21,4426,6131.208333333333,7296
2016-09-22,4461,6351.041666666667,7580
2016-09-23,4526,5801.916666666667,6611
2016-09-24,3963,4866.416666666667,5471
2016-09-25,3805,4712.625,5539
2016-09-26,3991,5507,6387
2016-09-27,4170,5506,6306
2016-09-28,4197,5583.833333333333,6392
2016-09-29,4219,5534.458333333333,6299
2016-09-30,4191,5404.75,6044
2016-10-01,3943,4886.166666666667,5540
2016-10-02,3842,4804.25,5697
2016-10-03,3969,5463.416666666667,6377
2016-10-04,4179,5559.125,6367
2016-10-05,4197,5542.125,6300
2016-10-06,4196,5684,6562
2016-10-07,4213,5559.375,6402
2016-10-08,4041,4748.708333333333,5283
2016-10-09,3645,4418.125,4997
2016-10-10,3670,4486.375,5294
2016-10-11,3880,5320.666666666667,6206
2016-10-12,4135,5469.458333333333,6327
2016-10-13,4122,5357.166666666667,6172
2016-10-14,4157,5333.666666666667,6021
2016-10-15,3967,4797.875,5455
2016-10-16,3801,4842.625,5757
2016-10-17,4038,5567.666666666667,6491
2016-10-18,4288,5738.458333333333,6666
2016-10-19,4127,5518.625,6349
2016-10-20,4169,5515.291666666667,6253
2016-10-21,4137,5428.958333333333,6115
2016-10-22,4090,4919.125,5588
2016-10-23,3955,4767.5,5621
2016-10-24,4013,5445.875,6372
2016-10-25,4286,5541.75,6422
2016-10-26,4314,5622.208333333333,6485
2016-10-27,4405,5822.25,6665
2016-10-28,4499,5539.875,6165
2016-10-29,4060,4918.166666666667,5525
2016-10-30,3858,4833.833333333333,5728
2016-10-31,0,0,0
2016-11-01,4324,5419.125,6121
2016-11-02,4621,5638.541666666667,6369
2016-11-03,4200,5469.583333333333,6268
2016-11-04,4258,5439.833333333333,6103
2016-11-05,4112,4901.125,5525
2016-11-06,3887,4751.5,5740
2016-11-07,4110,5416.291666666667,6378
2016-11-08,4243,5524.833333333333,6522
2016-11-09,4250,5402.25,6084
2016-11-10,4452,5572.75,6380
2016-11-11,4198,5467.625,6383
2016-11-12,4305,5078.25,5816
2016-11-13,4051,4835.708333333333,5791
2016-11-14,4122,5435.083333333333,6393
2016-11-15,4317,5568.75,6509
2016-11-16,4340,5650.958333333333,6601
2016-11-17,4397,5597.541666666667,6498
2016-11-18,4319,5478.791666666667,6308
2016-11-19,4103,5120.875,5961
2016-11-20,4170,5241.791666666667,6347
2016-11-21,4582,6035,7167
2016-11-22,4768,6040.208333333333,7003
2016-11-23,4817,6107.875,7099
2016-11-24,4796,6050.875,6942
2016-11-25,4592,5788.833333333333,6598
2016-11-26,4358,5244.625,6047
2016-11-27,4204,5105.541666666667,6135
2016-11-28,4307,5694.208333333333,6757
2016-11-29,4483,5731.833333333333,6700
2016-11-30,4379,5742.083333333333,6719
2016-12-01,4416,5814.333333333333,6831
2016-12-02,4532,5807.083333333333,6733
2016-12-03,4455,5356.708333333333,6197
2016-12-04,4286,5285.791666666667,6371
2016-12-05,4604,5895.833333333333,6915
2016-12-06,4624,5980.291666666667,7029
2016-12-07,4677,6011.958333333333,7027
2016-12-08,4753,6170,7196
2016-12-09,4900,6119.041666666667,7062
2016-12-10,4781,5764.291666666667,6617
2016-12-11,4665,5697.666666666667,6831
2016-12-12,4806,6174.75,7257
2016-12-13,4891,6260.083333333333,7295
2016-12-14,5043,6441.75,7492
2016-12-15,5288,6653.583333333333,7628
2016-12-16,5326,6521.5,7322
2016-12-17,5056,5911.166666666667,6700
2016-12-18,4677,5714.625,6863
2016-12-19,5081,6451.625,7482
2016-12-20,5205,6423.541666666667,7368
2016-12-21,5060,6282.333333333333,7194
2016-12-22,4938,6151.833333333333,6999
2016-12-23,4784,5871.375,6712
2016-12-24,4483,5247.666666666667,6007
2016-12-25,4146,4926.833333333333,5648
2016-12-26,4354,5124.25,5855
2016-12-27,4184,5274.875,6243
2016-12-28,4488,5622.416666666667,6557
2016-12-29,4541,5619.541666666667,6507
2016-12-30,4530,5574.708333333333,6484
2016-12-31,4478,5278.291666666667,5665
2017-01-01,5665,5665,5665
2017-01-02,5774,5812.208333333333,5850
2017-01-03,5406,5865.958333333333,5923
2017-01-04,4634,6088.416666666667,7230
2017-01-05,5146,6414.75,7361
2017-01-06,5315,6418.416666666667,7267
2017-01-07,5171,6023.166666666667,6859
2017-01-08,5027,5922.125,7039
2017-01-09,5196,6507.25,7450
2017-01-10,5050,6391.041666666667,7384
2017-01-11,4870,6036.791666666667,6949
2017-01-12,4633,6021.166666666667,6935
2017-01-13,4844,6155.25,7035
2017-01-14,4920,5770.708333333333,6484
2017-01-15,4655,5537.958333333333,6499
2017-01-16,4809,6069.458333333333,6998
2017-01-17,4802,6178.833333333333,7123
2017-01-18,4746,6024.625,6899
2017-01-19,4656,5984.166666666667,6846
2017-01-20,4646,5891.333333333333,6655
2017-01-21,4402,5287.166666666667,6037
2017-01-22,4193,5170.583333333333,6157
2017-01-23,4418,5857.333333333333,6850
2017-01-24,4687,5997.75,6904
2017-01-25,4689,5923.916666666667,6778
2017-01-26,4545,5896.416666666667,6785
2017-01-27,4672,5903.25,6713
2017-01-28,4562,5519.541666666667,6288
2017-01-29,4477,5453.166666666667,6492
2017-01-30,4827,6168.416666666667,7204
2017-01-31,5013,6318.458333333333,7177
2017-02-01,5014,6158.916666666667,6998
2017-02-02,4960,6246.625,7226
2017-02-03,5123,6262.041666666667,7053
2017-02-04,4905,5738.416666666667,6509
2017-02-05,4590,5579.625,6550
2017-02-06,4753,6085.041666666667,6975
2017-02-07,4773,6203.416666666667,7203
2017-02-08,4770,6112.833333333333,7061
2017-02-09,5049,6226.416666666667,7125
2017-02-10,5082,6256.583333333333,7060
2017-02-11,4711,5497.916666666667,6192
2017-02-12,4489,5500.208333333333,6477
2017-02-13,4737,6106.375,7021
2017-02-14,4924,5995.541666666667,6767
2017-02-15,4694,6017.291666666667,6977
2017-02-16,4971,6170.583333333333,7005
2017-02-17,4948,5956.458333333333,6669
2017-02-18,4516,5092.958333333333,5637
2017-02-19,4089,4758,5507
2017-02-20,4195,4982.25,5905
2017-02-21,4409,5722.541666666667,6632
2017-02-22,4456,5678.75,6514
2017-02-23,4345,5454.666666666667,6223
2017-02-24,4360,5631.666666666667,6397
2017-02-25,4290,5187.583333333333,5967
2017-02-26,4371,5149.125,6104
2017-02-27,4454,5635.333333333333,6481
2017-02-28,4523,5716.416666666667,6494
2017-03-01,4405,5623.291666666667,6410
2017-03-02,4658,5966.625,6903
2017-03-03,4909,6086.791666666667,6902
2017-03-04,4930,5695.458333333333,6414
2017-03-05,4882,5601.916666666667,6468
2017-03-06,4675,5921.25,6763
2017-03-07,4569,5783.166666666667,6522
2017-03-08,4512,5668.75,6493
2017-03-09,4625,5790.166666666667,6613
2017-03-10,4632,5972.291666666667,6904
2017-03-11,4952,5721.583333333333,6406
